datetime,open,high,low,close,volume
2026-07-31T05:36:00.000000,1.34557,1.34581,1.34557,1.34569,149.0
2026-07-31T05:37:00.000000,1.3457,1.34576,1.34547,1.34548,131.0
2026-07-31T05:38:00.000000,1.3455,1.34562,1.34549,1.3455300000000001,78.0
2026-07-31T05:39:00.000000,1.34551,1.34567,1.34551,1.3456299999999999,62.0
2026-07-31T05:40:00.000000,1.3456299999999999,1.34582,1.34562,1.34581,99.0
2026-07-31T05:41:00.000000,1.34582,1.3458700000000001,1.34579,1.34579,58.0
2026-07-31T05:42:00.000000,1.34579,1.34596,1.34579,1.34591,87.0
2026-07-31T05:43:00.000000,1.34591,1.34591,1.34589,1.3458999999999999,42.0
2026-07-31T05:44:00.000000,1.34591,1.34599,1.3458,1.3458,63.0
2026-07-31T05:45:00.000000,1.34581,1.34581,1.34567,1.34568,63.0
2026-07-31T05:46:00.000000,1.34568,1.3457,1.34561,1.3457,74.0
2026-07-31T05:47:00.000000,1.3457,1.34571,1.34564,1.34569,60.0
2026-07-31T05:48:00.000000,1.34569,1.34579,1.34568,1.34574,59.0
2026-07-31T05:49:00.000000,1.34574,1.34576,1.34567,1.3457,61.0
2026-07-31T05:50:00.000000,1.34571,1.3458700000000001,1.3457,1.34577,117.0
2026-07-31T05:51:00.000000,1.34577,1.34581,1.3457,1.34572,102.0
2026-07-31T05:52:00.000000,1.34571,1.34573,1.34559,1.34562,70.0
2026-07-31T05:53:00.000000,1.34562,1.3457,1.3455599999999999,1.34559,95.0
2026-07-31T05:54:00.000000,1.34559,1.3456000000000001,1.34549,1.34551,82.0
2026-07-31T05:55:00.000000,1.34552,1.3455300000000001,1.34547,1.34548,41.0
2026-07-31T05:56:00.000000,1.34547,1.34549,1.34542,1.34547,74.0
2026-07-31T05:57:00.000000,1.34547,1.34557,1.34541,1.3455599999999999,72.0
2026-07-31T05:58:00.000000,1.3455599999999999,1.3456000000000001,1.34551,1.3456000000000001,70.0
2026-07-31T05:59:00.000000,1.3456000000000001,1.34566,1.34551,1.3455599999999999,71.0
2026-07-31T06:00:00.000000,1.3455599999999999,1.34565,1.3455300000000001,1.34565,71.0
2026-07-31T06:01:00.000000,1.34564,1.34567,1.34558,1.34559,71.0
2026-07-31T06:02:00.000000,1.34559,1.34567,1.34557,1.34562,56.0
2026-07-31T06:03:00.000000,1.3456299999999999,1.34574,1.34562,1.34572,91.0
2026-07-31T06:04:00.000000,1.34572,1.34573,1.34564,1.34566,41.0
2026-07-31T06:05:00.000000,1.34566,1.34566,1.34555,1.34555,79.0
2026-07-31T06:06:00.000000,1.34555,1.34555,1.34537,1.34537,63.0
2026-07-31T06:07:00.000000,1.34536,1.34547,1.34523,1.3452600000000001,117.0
2026-07-31T06:08:00.000000,1.3452600000000001,1.34534,1.3452600000000001,1.34528,59.0
2026-07-31T06:09:00.000000,1.34528,1.3453,1.34518,1.34522,35.0
2026-07-31T06:10:00.000000,1.34522,1.34527,1.34517,1.34525,37.0
2026-07-31T06:11:00.000000,1.3452899999999999,1.34537,1.3452899999999999,1.34537,50.0
2026-07-31T06:12:00.000000,1.34537,1.34537,1.34528,1.3453,44.0
2026-07-31T06:13:00.000000,1.34531,1.34536,1.3452600000000001,1.34528,41.0
2026-07-31T06:14:00.000000,1.34527,1.34532,1.34527,1.3453,35.0
2026-07-31T06:15:00.000000,1.3453,1.3453,1.34515,1.3452,59.0
2026-07-31T06:16:00.000000,1.3452,1.3453,1.34519,1.3452899999999999,59.0
2026-07-31T06:17:00.000000,1.3452899999999999,1.3453,1.34506,1.34511,93.0
2026-07-31T06:18:00.000000,1.34511,1.34521,1.34511,1.3452,44.0
2026-07-31T06:19:00.000000,1.3452,1.3452,1.34516,1.34518,40.0
2026-07-31T06:20:00.000000,1.34518,1.34518,1.34496,1.34508,79.0
2026-07-31T06:21:00.000000,1.34507,1.34509,1.34505,1.34507,29.0
2026-07-31T06:22:00.000000,1.34507,1.3452600000000001,1.34507,1.3452,76.0
2026-07-31T06:23:00.000000,1.3452,1.3453,1.34519,1.34521,64.0
2026-07-31T06:24:00.000000,1.34521,1.34527,1.34512,1.34512,72.0
2026-07-31T06:25:00.000000,1.34512,1.34523,1.3451,1.34513,94.0
2026-07-31T06:26:00.000000,1.34512,1.34513,1.34501,1.34501,69.0
2026-07-31T06:27:00.000000,1.34501,1.34503,1.34496,1.34496,64.0
2026-07-31T06:28:00.000000,1.34496,1.34513,1.34496,1.34501,81.0
2026-07-31T06:29:00.000000,1.34501,1.34511,1.345,1.34506,65.0
2026-07-31T06:30:00.000000,1.34506,1.34509,1.3449499999999999,1.34496,85.0
2026-07-31T06:31:00.000000,1.34496,1.34497,1.34477,1.34477,79.0
2026-07-31T06:32:00.000000,1.34479,1.34488,1.34477,1.34482,77.0
2026-07-31T06:33:00.000000,1.34482,1.34491,1.3448,1.34487,44.0
2026-07-31T06:34:00.000000,1.34487,1.3449,1.34487,1.34488,32.0
2026-07-31T06:35:00.000000,1.34488,1.3449200000000001,1.34488,1.3449200000000001,44.0
2026-07-31T06:36:00.000000,1.34491,1.34504,1.3449,1.345,54.0
2026-07-31T06:37:00.000000,1.345,1.3451,1.3449900000000001,1.3451,34.0
2026-07-31T06:38:00.000000,1.3451,1.34515,1.34508,1.34512,47.0
2026-07-31T06:39:00.000000,1.34511,1.34513,1.34508,1.3451,46.0
2026-07-31T06:40:00.000000,1.3451,1.34521,1.34508,1.34517,35.0
2026-07-31T06:41:00.000000,1.34518,1.34518,1.34456,1.3447200000000001,258.0
2026-07-31T06:42:00.000000,1.34476,1.34477,1.34457,1.34473,148.0
