datetime,open,high,low,close,volume
2026-07-30T17:16:00.000000,65014.0,65052.85,65005.38,65020.0,51.0
2026-07-30T17:17:00.000000,65020.0,65055.83,65014.98,65022.0,51.0
2026-07-30T17:18:00.000000,65022.0,65059.65,64993.63,65059.65,56.0
2026-07-30T17:19:00.000000,65059.65,65176.59,65059.65,65139.09,81.0
2026-07-30T17:20:00.000000,65139.09,65166.39,65090.66,65140.0,78.0
2026-07-30T17:21:00.000000,65140.0,65140.0,65084.0,65097.99,52.0
2026-07-30T17:22:00.000000,65097.99,65097.99,65016.0,65038.71,49.0
2026-07-30T17:23:00.000000,65038.71,65089.06,65038.71,65048.0,33.0
2026-07-30T17:24:00.000000,65048.0,65051.95,65007.01,65007.01,28.0
2026-07-30T17:25:00.000000,65007.01,65065.99,64994.0,65060.21,52.0
2026-07-30T17:26:00.000000,65060.21,65063.99,65032.41,65047.99,24.0
2026-07-30T17:27:00.000000,65047.99,65058.3,65044.54,65052.0,14.0
2026-07-30T17:28:00.000000,65052.0,65052.0,65019.15,65035.99,27.0
2026-07-30T17:29:00.000000,65035.99,65051.16,65022.0,65022.0,26.0
2026-07-30T17:30:00.000000,65022.0,65041.99,64996.01,65041.99,28.0
2026-07-30T17:31:00.000000,65041.99,65041.99,64975.21,64976.3,31.0
2026-07-30T17:32:00.000000,64976.3,64999.99,64964.14,64976.0,32.0
2026-07-30T17:33:00.000000,64974.0,64974.0,64908.0,64925.52,44.0
2026-07-30T17:34:00.000000,64925.52,64939.92,64910.98,64910.98,21.0
2026-07-30T17:35:00.000000,64910.0,64916.62,64832.0,64839.96,58.0
2026-07-30T17:36:00.000000,64839.96,64839.96,64796.0,64824.24,44.0
2026-07-30T17:37:00.000000,64824.24,64847.36,64796.0,64796.0,31.0
2026-07-30T17:38:00.000000,64796.0,64809.99,64758.0,64758.0,44.0
2026-07-30T17:39:00.000000,64758.0,64775.75,64758.0,64775.75,16.0
2026-07-30T17:40:00.000000,64775.75,64775.75,64735.5,64738.0,37.0
2026-07-30T17:41:00.000000,64738.0,64771.67,64717.83,64771.67,36.0
2026-07-30T17:42:00.000000,64771.67,64786.29,64761.0,64761.0,22.0
2026-07-30T17:43:00.000000,64761.0,64761.0,64738.0,64746.0,48.0
2026-07-30T17:44:00.000000,64746.0,64746.0,64728.69,64733.99,10.0
2026-07-30T17:45:00.000000,64733.99,64739.99,64715.76,64739.99,33.0
2026-07-30T17:46:00.000000,64739.99,64773.99,64739.99,64768.0,22.0
2026-07-30T17:47:00.000000,64768.0,64773.88,64720.0,64720.0,37.0
2026-07-30T17:48:00.000000,64720.0,64720.0,64636.0,64648.84,51.0
2026-07-30T17:49:00.000000,64648.84,64667.99,64648.84,64654.0,33.0
2026-07-30T17:50:00.000000,64650.0,64653.99,64620.0,64653.99,29.0
2026-07-30T17:51:00.000000,64653.99,64655.09,64622.0,64641.49,27.0
2026-07-30T17:52:00.000000,64641.49,64719.79,64641.49,64719.79,24.0
2026-07-30T17:53:00.000000,64719.79,64737.33,64712.0,64729.99,32.0
2026-07-30T17:54:00.000000,64729.99,64765.99,64729.99,64757.99,44.0
2026-07-30T17:55:00.000000,64757.99,64781.99,64754.65,64762.87,28.0
2026-07-30T17:56:00.000000,64762.87,64805.99,64744.0,64795.54,48.0
2026-07-30T17:57:00.000000,64795.54,64807.99,64795.54,64801.99,19.0
2026-07-30T17:58:00.000000,64801.99,64853.99,64801.99,64819.16,33.0
2026-07-30T17:59:00.000000,64819.16,64819.16,64780.01,64780.01,13.0
2026-07-30T18:00:00.000000,64780.01,64823.99,64761.08,64806.2,47.0
2026-07-30T18:01:00.000000,64806.2,64860.31,64806.2,64860.31,30.0
2026-07-30T18:02:00.000000,64860.31,64861.97,64838.0,64838.0,19.0
2026-07-30T18:03:00.000000,64838.0,64838.0,64812.02,64812.02,18.0
2026-07-30T18:04:00.000000,64812.02,64815.64,64804.1,64810.35,8.0
2026-07-30T18:05:00.000000,64810.35,64812.66,64734.1,64734.1,45.0
2026-07-30T18:06:00.000000,64734.1,64816.0,64734.1,64816.0,30.0
2026-07-30T18:07:00.000000,64816.0,64842.62,64816.0,64842.62,10.0
2026-07-30T18:08:00.000000,64842.62,64842.62,64790.37,64790.37,21.0
2026-07-30T18:09:00.000000,64790.37,64813.99,64784.31,64813.99,12.0
2026-07-30T18:10:00.000000,64813.99,64839.14,64813.99,64826.27,17.0
2026-07-30T18:11:00.000000,64826.27,64830.96,64818.3,64824.97,8.0
2026-07-30T18:12:00.000000,64824.97,64829.4,64806.0,64806.0,11.0
2026-07-30T18:13:00.000000,64806.0,64824.95,64806.0,64824.95,15.0
2026-07-30T18:14:00.000000,64824.95,64824.95,64806.31,64806.31,7.0
2026-07-30T18:15:00.000000,64806.31,64809.82,64754.0,64785.99,35.0
2026-07-30T18:16:00.000000,64785.99,64785.99,64759.27,64772.54,20.0
2026-07-30T18:17:00.000000,64772.54,64793.51,64772.54,64776.46,17.0
2026-07-30T18:18:00.000000,64776.0,64776.0,64746.0,64755.99,19.0
2026-07-30T18:19:00.000000,64755.99,64803.27,64748.0,64803.27,21.0
2026-07-30T18:20:00.000000,64803.27,64816.99,64796.89,64806.21,29.0
2026-07-30T18:21:00.000000,64806.21,64815.99,64775.27,64795.98,20.0
2026-07-30T18:22:00.000000,64795.98,64845.98,64795.98,64820.33,48.0
2026-07-30T18:23:00.000000,64820.33,64820.33,64807.63,64813.99,16.0
2026-07-30T18:24:00.000000,64813.99,64813.99,64739.46,64739.46,23.0
2026-07-30T18:25:00.000000,64739.46,64739.46,64696.0,64698.32,34.0
2026-07-30T18:26:00.000000,64698.32,64698.32,64642.0,64678.75,33.0
2026-07-30T18:27:00.000000,64678.75,64678.75,64636.37,64648.32,38.0
2026-07-30T18:28:00.000000,64648.32,64677.5,64646.0,64677.5,17.0
2026-07-30T18:29:00.000000,64677.5,64701.99,64677.5,64683.96,23.0
2026-07-30T18:30:00.000000,64683.96,64695.99,64640.56,64640.56,37.0
2026-07-30T18:31:00.000000,64640.56,64640.56,64607.31,64631.99,21.0
2026-07-30T18:32:00.000000,64631.99,64714.09,64609.02,64714.09,63.0
2026-07-30T18:33:00.000000,64714.09,64723.13,64704.0,64721.99,24.0
2026-07-30T18:34:00.000000,64721.99,64751.8,64714.09,64751.8,50.0
2026-07-30T18:35:00.000000,64751.8,64766.28,64722.46,64766.28,38.0
2026-07-30T18:36:00.000000,64766.28,64766.28,64732.21,64741.99,40.0
2026-07-30T18:37:00.000000,64741.99,64745.67,64716.66,64716.66,30.0
2026-07-30T18:38:00.000000,64716.66,64763.12,64706.47,64763.12,50.0
2026-07-30T18:39:00.000000,64763.12,64819.16,64763.12,64819.16,41.0
2026-07-30T18:40:00.000000,64819.16,64829.85,64730.0,64730.0,38.0
2026-07-30T18:41:00.000000,64730.0,64735.99,64686.0,64693.99,33.0
2026-07-30T18:42:00.000000,64693.99,64713.62,64683.33,64713.62,17.0
2026-07-30T18:43:00.000000,64713.62,64718.65,64693.16,64714.09,26.0
2026-07-30T18:44:00.000000,64714.09,64745.42,64714.0,64726.09,19.0
2026-07-30T18:45:00.000000,64726.09,64733.99,64696.56,64733.99,34.0
2026-07-30T18:46:00.000000,64733.99,64749.99,64733.28,64738.0,32.0
2026-07-30T18:47:00.000000,64738.0,64745.99,64716.0,64719.99,13.0
2026-07-30T18:48:00.000000,64719.99,64765.99,64719.99,64765.99,43.0
2026-07-30T18:49:00.000000,64765.99,64779.36,64765.99,64772.0,18.0
2026-07-30T18:50:00.000000,64772.0,64805.96,64772.0,64794.53,32.0
2026-07-30T18:51:00.000000,64794.53,64887.99,64793.0,64884.0,48.0
2026-07-30T18:52:00.000000,64884.0,64885.99,64865.61,64870.96,15.0
2026-07-30T18:53:00.000000,64870.96,64870.96,64793.0,64808.24,29.0
2026-07-30T18:54:00.000000,64808.24,64808.24,64793.0,64798.0,18.0
2026-07-30T18:55:00.000000,64798.0,64816.11,64749.24,64749.24,34.0
2026-07-30T18:56:00.000000,64749.24,64757.72,64702.0,64757.72,44.0
2026-07-30T18:57:00.000000,64757.72,64757.72,64714.09,64734.5,35.0
2026-07-30T18:58:00.000000,64734.5,64734.5,64696.56,64696.57,13.0
2026-07-30T18:59:00.000000,64696.57,64714.47,64684.0,64686.21,30.0
2026-07-30T19:00:00.000000,64686.21,64689.99,64668.0,64668.0,23.0
2026-07-30T19:01:00.000000,64668.0,64668.0,64640.31,64640.31,18.0
