datetime,open,high,low,close,volume
2026-07-28T17:21:00.000000,4025.0,4026.69,4024.64,4025.29,384.0
2026-07-28T17:22:00.000000,4025.14,4028.99,4024.46,4027.91,388.0
2026-07-28T17:23:00.000000,4027.9,4027.9,4025.59,4027.02,408.0
2026-07-28T17:24:00.000000,4027.0,4028.14,4026.91,4027.17,394.0
2026-07-28T17:25:00.000000,4027.13,4027.22,4023.47,4024.28,416.0
2026-07-28T17:26:00.000000,4024.3,4024.92,4023.2,4024.57,389.0
2026-07-28T17:27:00.000000,4024.58,4024.89,4022.28,4022.75,340.0
2026-07-28T17:28:00.000000,4022.59,4022.71,4021.96,4022.55,272.0
2026-07-28T17:29:00.000000,4022.6,4022.9,4021.55,4022.04,255.0
2026-07-28T17:30:00.000000,4022.17,4026.72,4021.92,4025.83,383.0
2026-07-28T17:31:00.000000,4025.84,4027.17,4024.49,4024.91,352.0
2026-07-28T17:32:00.000000,4024.92,4025.85,4024.07,4024.08,283.0
2026-07-28T17:33:00.000000,4024.09,4026.34,4023.68,4025.26,350.0
2026-07-28T17:34:00.000000,4025.22,4026.88,4025.01,4026.22,342.0
2026-07-28T17:35:00.000000,4026.2,4031.22,4025.88,4029.49,377.0
2026-07-28T17:36:00.000000,4029.48,4031.07,4028.37,4030.96,390.0
2026-07-28T17:37:00.000000,4030.88,4030.88,4027.76,4028.32,358.0
2026-07-28T17:38:00.000000,4028.33,4030.02,4027.29,4029.9,381.0
2026-07-28T17:39:00.000000,4029.91,4030.83,4029.38,4029.76,357.0
2026-07-28T17:40:00.000000,4029.75,4030.83,4028.57,4029.78,346.0
2026-07-28T17:41:00.000000,4029.71,4030.65,4029.09,4030.61,320.0
2026-07-28T17:42:00.000000,4030.58,4033.5,4028.42,4029.56,372.0
2026-07-28T17:43:00.000000,4029.68,4029.73,4027.33,4027.78,396.0
2026-07-28T17:44:00.000000,4027.79,4028.06,4025.09,4025.76,381.0
2026-07-28T17:45:00.000000,4025.74,4026.69,4023.82,4024.97,412.0
2026-07-28T17:46:00.000000,4024.99,4025.32,4022.42,4023.8,329.0
2026-07-28T17:47:00.000000,4023.9,4024.84,4022.64,4022.98,354.0
2026-07-28T17:48:00.000000,4022.88,4023.21,4021.9,4022.89,377.0
2026-07-28T17:49:00.000000,4022.86,4022.86,4020.21,4020.21,423.0
2026-07-28T17:50:00.000000,4020.39,4020.81,4018.73,4018.82,383.0
2026-07-28T17:51:00.000000,4018.87,4019.05,4013.12,4013.68,459.0
2026-07-28T17:52:00.000000,4013.46,4014.58,4012.61,4013.46,402.0
2026-07-28T17:53:00.000000,4013.4,4017.76,4011.48,4017.75,370.0
2026-07-28T17:54:00.000000,4017.73,4019.46,4016.65,4017.26,391.0
2026-07-28T17:55:00.000000,4017.36,4019.44,4016.52,4018.26,386.0
2026-07-28T17:56:00.000000,4018.33,4018.93,4017.62,4017.81,397.0
2026-07-28T17:57:00.000000,4017.58,4020.42,4016.95,4019.76,342.0
2026-07-28T17:58:00.000000,4019.97,4020.73,4019.44,4019.61,345.0
2026-07-28T17:59:00.000000,4019.6,4022.71,4019.23,4022.25,387.0
2026-07-28T18:00:00.000000,4022.2,4022.4,4020.9,4021.44,393.0
2026-07-28T18:01:00.000000,4021.64,4025.09,4021.5,4024.4,362.0
2026-07-28T18:02:00.000000,4024.39,4025.21,4023.56,4024.82,321.0
2026-07-28T18:03:00.000000,4024.83,4024.97,4023.11,4023.73,378.0
2026-07-28T18:04:00.000000,4023.61,4023.87,4020.13,4020.21,408.0
2026-07-28T18:05:00.000000,4020.22,4022.01,4019.52,4022.01,391.0
2026-07-28T18:06:00.000000,4021.98,4023.57,4020.37,4022.22,409.0
2026-07-28T18:07:00.000000,4022.23,4022.85,4020.7,4022.09,346.0
2026-07-28T18:08:00.000000,4022.13,4023.54,4021.03,4021.35,295.0
2026-07-28T18:09:00.000000,4021.3,4021.5,4020.11,4020.25,345.0
2026-07-28T18:10:00.000000,4020.03,4020.52,4018.75,4020.26,368.0
2026-07-28T18:11:00.000000,4020.25,4021.99,4019.92,4021.92,395.0
2026-07-28T18:12:00.000000,4021.9,4022.06,4020.05,4021.37,326.0
2026-07-28T18:13:00.000000,4021.33,4023.77,4021.18,4023.08,383.0
2026-07-28T18:14:00.000000,4023.11,4023.99,4022.54,4022.59,310.0
2026-07-28T18:15:00.000000,4022.61,4022.93,4021.02,4021.8,305.0
2026-07-28T18:16:00.000000,4021.86,4022.88,4021.83,4022.45,305.0
2026-07-28T18:17:00.000000,4022.4,4024.77,4022.15,4024.77,293.0
2026-07-28T18:18:00.000000,4024.74,4025.31,4024.05,4024.99,334.0
2026-07-28T18:19:00.000000,4024.98,4028.49,4024.24,4028.19,341.0
2026-07-28T18:20:00.000000,4028.15,4029.12,4027.19,4027.45,334.0
2026-07-28T18:21:00.000000,4027.53,4029.16,4027.41,4027.62,296.0
2026-07-28T18:22:00.000000,4027.63,4027.82,4025.87,4026.54,284.0
2026-07-28T18:23:00.000000,4026.6,4028.78,4026.6,4028.05,281.0
2026-07-28T18:24:00.000000,4028.02,4029.5,4026.4,4027.43,272.0
2026-07-28T18:25:00.000000,4027.41,4028.16,4026.5,4026.88,312.0
2026-07-28T18:26:00.000000,4026.93,4027.03,4026.21,4026.85,233.0
2026-07-28T18:27:00.000000,4026.8,4026.8,4025.75,4026.21,256.0
2026-07-28T18:28:00.000000,4026.22,4026.22,4025.33,4025.33,235.0
2026-07-28T18:29:00.000000,4025.39,4025.83,4024.39,4024.39,274.0
2026-07-28T18:30:00.000000,4024.56,4029.04,4024.56,4028.91,348.0
2026-07-28T18:31:00.000000,4028.71,4029.92,4026.86,4027.49,328.0
2026-07-28T18:32:00.000000,4027.53,4027.7,4025.59,4025.68,331.0
2026-07-28T18:33:00.000000,4025.75,4026.09,4024.57,4024.94,273.0
2026-07-28T18:34:00.000000,4024.93,4025.46,4024.07,4024.81,254.0
2026-07-28T18:35:00.000000,4024.8,4024.82,4022.88,4023.69,264.0
2026-07-28T18:36:00.000000,4023.76,4024.38,4022.5,4022.86,281.0
2026-07-28T18:37:00.000000,4022.87,4024.04,4022.1,4024.04,319.0
2026-07-28T18:38:00.000000,4024.26,4025.61,4023.83,4025.23,334.0
2026-07-28T18:39:00.000000,4025.31,4027.83,4024.94,4027.83,341.0
2026-07-28T18:40:00.000000,4027.86,4034.73,4027.86,4029.31,474.0
2026-07-28T18:41:00.000000,4029.3,4029.7,4027.69,4028.6,381.0
2026-07-28T18:42:00.000000,4028.54,4036.33,4028.36,4033.35,489.0
2026-07-28T18:43:00.000000,4033.3,4033.4,4028.87,4030.21,435.0
