datetime,open,high,low,close,volume
2026-07-23T05:30:00.000000,100.86,100.86,100.85,100.86,9.0
2026-07-23T05:31:00.000000,100.86,100.86,100.86,100.86,1.0
2026-07-23T05:32:00.000000,100.85,100.86,100.85,100.85,3.0
2026-07-23T05:33:00.000000,100.85,100.86,100.85,100.85,3.0
2026-07-23T05:34:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:35:00.000000,100.85,100.86,100.85,100.85,7.0
2026-07-23T05:36:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:37:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:38:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:39:00.000000,100.85,100.85,100.84,100.85,3.0
2026-07-23T05:41:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:42:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:43:00.000000,100.85,100.85,100.84,100.84,2.0
2026-07-23T05:44:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:45:00.000000,100.85,100.85,100.84,100.85,3.0
2026-07-23T05:46:00.000000,100.85,100.85,100.84,100.85,3.0
2026-07-23T05:47:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:48:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:50:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:51:00.000000,100.85,100.85,100.85,100.85,1.0
2026-07-23T05:52:00.000000,100.85,100.85,100.84,100.84,6.0
2026-07-23T05:53:00.000000,100.85,100.85,100.84,100.84,2.0
2026-07-23T05:54:00.000000,100.83,100.84,100.83,100.84,4.0
2026-07-23T05:55:00.000000,100.84,100.84,100.84,100.84,1.0
2026-07-23T05:56:00.000000,100.84,100.84,100.84,100.84,1.0
2026-07-23T05:57:00.000000,100.84,100.84,100.84,100.84,1.0
2026-07-23T05:58:00.000000,100.84,100.84,100.84,100.84,1.0
2026-07-23T05:59:00.000000,100.84,100.84,100.84,100.84,1.0
2026-07-23T06:00:00.000000,100.83,100.84,100.83,100.83,5.0
2026-07-23T06:01:00.000000,100.83,100.83,100.82,100.83,3.0
2026-07-23T06:02:00.000000,100.82,100.83,100.82,100.83,2.0
2026-07-23T06:03:00.000000,100.83,100.83,100.82,100.82,2.0
2026-07-23T06:04:00.000000,100.82,100.82,100.81,100.82,7.0
2026-07-23T06:05:00.000000,100.82,100.82,100.81,100.81,4.0
2026-07-23T06:06:00.000000,100.82,100.82,100.81,100.81,6.0
2026-07-23T06:07:00.000000,100.81,100.82,100.81,100.81,3.0
2026-07-23T06:08:00.000000,100.81,100.82,100.81,100.82,2.0
2026-07-23T06:09:00.000000,100.82,100.82,100.81,100.81,2.0
2026-07-23T06:11:00.000000,100.81,100.81,100.8,100.81,3.0
2026-07-23T06:12:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:13:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:14:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:15:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:16:00.000000,100.8,100.8,100.79,100.79,6.0
2026-07-23T06:17:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:18:00.000000,100.79,100.8,100.79,100.79,7.0
2026-07-23T06:20:00.000000,100.8,100.8,100.79,100.79,2.0
2026-07-23T06:21:00.000000,100.8,100.8,100.79,100.79,2.0
2026-07-23T06:22:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:23:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:24:00.000000,100.8,100.8,100.79,100.79,2.0
2026-07-23T06:25:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:26:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:27:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:28:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:29:00.000000,100.78,100.79,100.78,100.78,5.0
2026-07-23T06:30:00.000000,100.78,100.78,100.77,100.78,3.0
2026-07-23T06:31:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:32:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:33:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:34:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:35:00.000000,100.8,100.8,100.79,100.79,10.0
2026-07-23T06:36:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:37:00.000000,100.8,100.8,100.79,100.8,5.0
2026-07-23T06:38:00.000000,100.8,100.8,100.8,100.8,1.0
2026-07-23T06:39:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:40:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:42:00.000000,100.79,100.8,100.79,100.8,4.0
2026-07-23T06:43:00.000000,100.8,100.81,100.8,100.8,5.0
2026-07-23T06:44:00.000000,100.8,100.81,100.8,100.81,2.0
2026-07-23T06:45:00.000000,100.81,100.82,100.81,100.81,7.0
2026-07-23T06:46:00.000000,100.81,100.81,100.8,100.8,2.0
2026-07-23T06:47:00.000000,100.79,100.79,100.79,100.79,1.0
2026-07-23T06:48:00.000000,100.79,100.8,100.79,100.79,5.0
2026-07-23T06:49:00.000000,100.8,100.8,100.79,100.79,4.0
2026-07-23T06:50:00.000000,100.78,100.79,100.78,100.78,5.0
2026-07-23T06:51:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:52:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:53:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:54:00.000000,100.78,100.78,100.77,100.78,3.0
2026-07-23T06:55:00.000000,100.77,100.78,100.77,100.78,2.0
2026-07-23T06:56:00.000000,100.78,100.78,100.78,100.78,1.0
2026-07-23T06:57:00.000000,100.78,100.78,100.77,100.78,3.0
2026-07-23T06:58:00.000000,100.77,100.77,100.77,100.77,1.0
2026-07-23T06:59:00.000000,100.77,100.77,100.77,100.77,1.0
2026-07-23T07:00:00.000000,100.78,100.78,100.77,100.78,3.0
2026-07-23T07:01:00.000000,100.77,100.78,100.77,100.78,10.0
2026-07-23T07:02:00.000000,100.77,100.77,100.77,100.77,1.0
2026-07-23T07:03:00.000000,100.77,100.77,100.77,100.77,1.0
2026-07-23T07:04:00.000000,100.77,100.77,100.76,100.76,2.0
2026-07-23T07:05:00.000000,100.77,100.77,100.76,100.77,3.0
2026-07-23T07:07:00.000000,100.76,100.77,100.76,100.77,4.0
2026-07-23T07:08:00.000000,100.77,100.77,100.76,100.76,8.0
2026-07-23T07:09:00.000000,100.76,100.77,100.76,100.77,8.0
2026-07-23T07:10:00.000000,100.77,100.77,100.76,100.77,5.0
2026-07-23T07:11:00.000000,100.77,100.77,100.76,100.76,2.0
2026-07-23T07:12:00.000000,100.77,100.77,100.76,100.77,7.0
2026-07-23T07:13:00.000000,100.77,100.77,100.76,100.77,3.0
2026-07-23T07:14:00.000000,100.76,100.77,100.76,100.77,4.0
2026-07-23T07:15:00.000000,100.77,100.77,100.76,100.76,6.0
2026-07-23T07:16:00.000000,100.76,100.77,100.76,100.77,2.0
2026-07-23T07:18:00.000000,100.77,100.77,100.77,100.77,1.0
