datetime,open,high,low,close,volume
2026-07-18T16:30:00.000000,1844.97,1844.97,1844.26,1844.26,9.0
2026-07-18T16:31:00.000000,1844.26,1844.26,1844.25,1844.26,3.0
2026-07-18T16:32:00.000000,1844.26,1844.26,1843.0,1843.23,24.0
2026-07-18T16:33:00.000000,1843.23,1844.27,1842.91,1844.27,18.0
2026-07-18T16:34:00.000000,1844.27,1844.27,1843.49,1843.49,12.0
2026-07-18T16:35:00.000000,1843.49,1843.52,1843.24,1843.44,11.0
2026-07-18T16:36:00.000000,1843.44,1843.44,1842.79,1843.01,14.0
2026-07-18T16:37:00.000000,1843.01,1843.01,1842.85,1842.85,3.0
2026-07-18T16:38:00.000000,1842.85,1842.95,1842.65,1842.65,13.0
2026-07-18T16:39:00.000000,1842.65,1842.73,1841.48,1841.73,17.0
2026-07-18T16:40:00.000000,1841.73,1841.73,1840.58,1840.67,16.0
2026-07-18T16:41:00.000000,1840.67,1840.67,1840.28,1840.62,8.0
2026-07-18T16:42:00.000000,1840.62,1840.62,1838.44,1838.53,30.0
2026-07-18T16:43:00.000000,1838.53,1839.5,1837.67,1839.5,26.0
2026-07-18T16:44:00.000000,1839.5,1840.11,1839.25,1839.25,22.0
2026-07-18T16:45:00.000000,1839.25,1840.61,1839.25,1840.61,13.0
2026-07-18T16:46:00.000000,1840.61,1841.49,1840.52,1841.43,15.0
2026-07-18T16:47:00.000000,1841.43,1841.58,1840.26,1840.26,22.0
2026-07-18T16:48:00.000000,1840.26,1841.02,1840.07,1840.61,17.0
2026-07-18T16:49:00.000000,1840.61,1840.61,1838.7,1838.96,23.0
2026-07-18T16:50:00.000000,1838.96,1839.59,1837.62,1837.67,39.0
2026-07-18T16:51:00.000000,1837.67,1839.35,1837.58,1838.16,37.0
2026-07-18T16:52:00.000000,1838.16,1839.59,1838.16,1838.94,25.0
2026-07-18T16:53:00.000000,1838.94,1839.21,1838.5,1838.9,14.0
2026-07-18T16:54:00.000000,1838.9,1838.9,1838.31,1838.87,17.0
2026-07-18T16:55:00.000000,1838.87,1839.41,1838.87,1839.41,15.0
2026-07-18T16:56:00.000000,1839.41,1840.46,1839.41,1840.46,13.0
2026-07-18T16:57:00.000000,1840.46,1840.46,1840.46,1840.46,1.0
2026-07-18T16:58:00.000000,1840.46,1841.59,1840.46,1841.34,16.0
