datetime,open,high,low,close,volume
2026-07-29T17:12:00.000000,1.13857,1.13868,1.13856,1.13868,62.0
2026-07-29T17:13:00.000000,1.13868,1.13873,1.13864,1.13864,55.0
2026-07-29T17:14:00.000000,1.13865,1.13876,1.13863,1.13875,58.0
2026-07-29T17:15:00.000000,1.13875,1.13904,1.1387,1.13894,98.0
2026-07-29T17:16:00.000000,1.13894,1.13896,1.13883,1.13889,74.0
2026-07-29T17:17:00.000000,1.13889,1.13901,1.13889,1.13901,54.0
2026-07-29T17:18:00.000000,1.13901,1.13906,1.13897,1.13904,87.0
2026-07-29T17:19:00.000000,1.13904,1.13911,1.13903,1.13908,62.0
2026-07-29T17:20:00.000000,1.13908,1.13908,1.13887,1.13894,68.0
2026-07-29T17:21:00.000000,1.13893,1.13896,1.13887,1.13893,56.0
2026-07-29T17:22:00.000000,1.13893,1.13908,1.13892,1.13906,74.0
2026-07-29T17:23:00.000000,1.1390500000000001,1.1391,1.13901,1.13909,96.0
2026-07-29T17:24:00.000000,1.13909,1.13924,1.13906,1.1392,86.0
2026-07-29T17:25:00.000000,1.1392,1.13923,1.13913,1.13918,66.0
2026-07-29T17:26:00.000000,1.13918,1.13918,1.1390500000000001,1.13906,44.0
2026-07-29T17:27:00.000000,1.13906,1.13916,1.13901,1.1391499999999999,60.0
2026-07-29T17:28:00.000000,1.13914,1.13916,1.13894,1.13899,79.0
2026-07-29T17:29:00.000000,1.13899,1.13919,1.13896,1.13918,60.0
2026-07-29T17:30:00.000000,1.13919,1.13932,1.13916,1.13924,101.0
2026-07-29T17:31:00.000000,1.13924,1.13931,1.13917,1.1393,74.0
2026-07-29T17:32:00.000000,1.13931,1.13935,1.13924,1.13927,56.0
2026-07-29T17:33:00.000000,1.13927,1.13931,1.13922,1.13926,49.0
2026-07-29T17:34:00.000000,1.13925,1.1393,1.13918,1.13923,50.0
2026-07-29T17:35:00.000000,1.13919,1.13928,1.13911,1.1391499999999999,66.0
2026-07-29T17:36:00.000000,1.1391499999999999,1.13924,1.13909,1.13923,77.0
2026-07-29T17:37:00.000000,1.13923,1.13924,1.13896,1.13896,63.0
2026-07-29T17:38:00.000000,1.13895,1.13914,1.13895,1.13909,80.0
2026-07-29T17:39:00.000000,1.13909,1.13909,1.13893,1.13894,67.0
2026-07-29T17:40:00.000000,1.13894,1.13894,1.13883,1.13884,60.0
2026-07-29T17:41:00.000000,1.13884,1.13893,1.1388,1.13886,55.0
2026-07-29T17:42:00.000000,1.13886,1.13896,1.13886,1.1389,55.0
2026-07-29T17:43:00.000000,1.1389,1.13895,1.13886,1.1389,53.0
2026-07-29T17:44:00.000000,1.1389,1.1389,1.1388,1.13884,43.0
2026-07-29T17:45:00.000000,1.13886,1.13892,1.13873,1.13874,63.0
2026-07-29T17:46:00.000000,1.13874,1.13874,1.13866,1.13869,51.0
2026-07-29T17:47:00.000000,1.13871,1.13883,1.13867,1.1388,53.0
2026-07-29T17:48:00.000000,1.1388,1.139,1.1388,1.13899,62.0
2026-07-29T17:49:00.000000,1.13899,1.13909,1.13899,1.13908,44.0
2026-07-29T17:50:00.000000,1.13909,1.1391,1.13893,1.13894,62.0
